@relation spanish

@attribute one {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute two {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute thr {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute fou {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute fiv {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute six {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute sev {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute eig {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute nin {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute ten {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute ele {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute twe {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}

@attribute class {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}


@data
h,e,a,l,t,h,_,_,_,_,_,_,l
h,e,a,l,t,h,_,c,l,u,b,_,m
h,e,a,l,t,h,_,i,n,s,u,r,g
h,e,a,r,_,_,_,_,_,_,_,_,r
h,e,a,r,t,_,_,_,_,_,_,_,r
h,e,a,r,t,_,a,t,t,a,c,k,f
h,e,a,r,t,_,f,a,i,l,u,r,r
h,e,a,t,_,_,_,_,_,_,_,_,l
h,e,a,t,_,u,p,_,_,_,_,_,l
h,e,a,t,i,n,g,_,_,_,_,_,l
h,e,a,v,e,n,_,_,_,_,_,_,e
h,e,a,v,y,_,_,_,_,_,_,_,s
h,e,b,r,e,w,_,_,_,_,_,_,b
h,e,e,l,_,_,_,_,_,_,_,_,l
h,e,i,g,h,t,_,_,_,_,_,_,t
h,e,l,i,c,o,p,t,e,r,_,_,l
h,e,l,l,_,_,_,_,_,_,_,_,f
h,e,l,l,o,_,_,_,_,_,_,_,l
h,e,l,m,e,t,_,_,_,_,_,_,s
h,e,l,p,_,_,_,_,_,_,_,_,u
h,e,l,p,_,_,_,_,_,_,_,_,u
h,e,l,p,_,_,_,_,_,_,_,_,c
h,e,l,p,f,u,l,_,_,_,_,_,i
h,e,r,_,_,_,_,_,_,_,_,_,_
h,e,r,b,_,_,_,_,_,_,_,_,e
h,e,r,b,s,_,_,_,_,_,_,_,e
h,e,r,e,_,_,_,_,_,_,_,_,u
h,e,r,o,_,_,_,_,_,_,_,_,r
h,e,r,o,i,n,_,_,_,_,_,_,r
h,e,s,i,t,a,t,e,_,_,_,_,d
h,i,c,c,u,p,_,_,_,_,_,_,p
h,i,d,e,_,_,_,_,_,_,_,_,c
h,i,d,e,_,a,n,d,_,s,e,e,c
h,i,g,h,_,_,_,_,_,_,_,_,t
h,i,g,h,_,_,_,_,_,_,_,_,t
h,i,g,h,_,b,l,o,o,d,_,p,t
h,i,g,h,_,h,e,e,l,s,_,_,p
h,i,g,h,_,s,c,h,o,o,l,_,c
h,i,g,h,_,t,i,d,e,_,_,_,r
h,i,g,h,w,a,y,_,_,_,_,_,t
h,i,k,i,n,g,_,_,_,_,_,_,n
h,i,l,l,_,_,_,_,_,_,_,_,l
h,i,m,_,_,_,_,_,_,_,_,_,_
h,i,n,t,_,_,_,_,_,_,_,_,s
h,i,p,_,_,_,_,_,_,_,_,_,d
h,i,p,p,o,p,o,t,a,m,u,s,p
h,i,r,e,_,_,_,_,_,_,_,_,n
h,i,s,_,_,_,_,_,_,_,_,_,_
h,i,s,t,o,r,i,c,a,l,_,_,s
h,i,s,t,o,r,y,_,_,_,_,_,s
h,i,t,_,_,_,_,_,_,_,_,_,l
h,o,b,b,y,_,_,_,_,_,_,_,s
h,o,c,k,e,y,_,_,_,_,_,_,c
h,o,g,_,_,_,_,_,_,_,_,_,r
h,o,l,d,_,_,_,_,_,_,_,_,s
h,o,l,d,_,o,n,_,_,_,_,_,p
h,o,l,e,_,_,_,_,_,_,_,_,e
h,o,l,i,d,a,y,_,_,_,_,_,a
h,o,l,y,_,_,_,_,_,_,_,_,n
h,o,m,e,_,_,_,_,_,_,_,_,s
h,o,m,e,l,e,s,s,_,_,_,_,n
h,o,m,e,p,a,g,e,_,_,_,_,g
h,o,m,e,w,o,r,k,_,_,_,_,b
h,o,m,o,s,e,x,u,a,l,_,_,m
h,o,n,e,s,t,_,_,_,_,_,_,n
h,o,n,e,y,_,_,_,_,_,_,_,e
h,o,n,e,y,m,o,o,n,_,_,_,n
h,o,n,o,r,_,_,_,_,_,_,_,n
h,o,o,d,_,_,_,_,_,_,_,_,p
h,o,o,f,_,_,_,_,_,_,_,_,s
h,o,o,k,_,_,_,_,_,_,_,_,z
h,o,p,e,_,_,_,_,_,_,_,_,p
h,o,p,e,f,u,l,_,_,_,_,_,t
h,o,r,i,z,o,n,t,a,l,_,_,r
h,o,r,n,_,_,_,_,_,_,_,_,e
h,o,r,n,y,_,_,_,_,_,_,_,c
h,o,r,r,i,b,l,e,_,_,_,_,r
h,o,r,s,e,_,_,_,_,_,_,_,b
h,o,s,p,i,t,a,l,_,_,_,_,s
h,o,s,t,_,_,_,_,_,_,_,_,f
h,o,s,t,a,g,e,_,_,_,_,_,h
h,o,s,t,e,l,_,_,_,_,_,_,b
h,o,s,t,i,l,e,_,_,_,_,_,r
h,o,t,_,_,_,_,_,_,_,_,_,l
h,o,t,_,_,_,_,_,_,_,_,_,c
h,o,t,_,d,o,g,_,_,_,_,_,r
h,o,t,e,l,_,_,_,_,_,_,_,t
h,o,u,r,_,_,_,_,_,_,_,_,r
h,o,u,s,e,_,_,_,_,_,_,_,s
h,o,u,s,e,w,i,f,e,_,_,_,a
h,o,w,_,_,_,_,_,_,_,_,_,m
h,o,w,_,f,a,r,_,_,_,_,_,s
h,o,w,_,m,a,n,y,_,_,_,_,1
h,o,w,_,m,u,c,h,_,_,_,_,1
h,u,b,c,a,p,_,_,_,_,_,_,p
h,u,g,_,_,_,_,_,_,_,_,_,r
h,u,m,a,n,_,b,e,i,n,g,_,m
h,u,m,a,n,i,t,y,_,_,_,_,m
h,u,m,i,d,_,_,_,_,_,_,_,m
h,u,m,i,d,i,t,y,_,_,_,_,m
h,u,m,m,i,n,g,b,i,r,d,_,l
h,u,m,o,r,_,_,_,_,_,_,_,m
h,u,n,d,r,e,d,_,_,_,_,_,e
h,u,n,d,r,e,d,t,h,_,_,_,n
h,u,n,g,r,y,_,_,_,_,_,_,e
h,u,n,t,_,_,_,_,_,_,_,_,z
h,u,n,t,e,r,_,_,_,_,_,_,z
h,u,r,r,i,c,a,n,e,_,_,_,r
h,u,r,r,y,_,u,p,_,_,_,_,t
h,u,r,t,_,_,_,_,_,_,_,_,r
h,u,r,t,_,o,n,e,s,e,l,f,s
h,u,s,b,a,n,d,_,_,_,_,_,r
h,u,t,_,_,_,_,_,_,_,_,_,b
h,y,m,n,_,_,_,_,_,_,_,_,m
i,_,_,_,_,_,_,_,_,_,_,_,_
i,c,e,_,_,_,_,_,_,_,_,_,e
i,c,e,_,c,r,e,a,m,_,_,_,l
i,c,e,_,c,r,e,a,m,_,s,h,_
i,d,_,_,_,_,_,_,_,_,_,_,r
i,d,e,a,_,_,_,_,_,_,_,_,e
i,d,e,a,l,_,_,_,_,_,_,_,e
i,d,o,l,_,_,_,_,_,_,_,_,o
i,f,_,_,_,_,_,_,_,_,_,_,_
i,g,n,o,r,a,n,t,_,_,_,_,n
i,g,n,o,r,e,_,_,_,_,_,_,n
i,g,u,a,n,a,_,_,_,_,_,_,u
i,l,l,_,_,_,_,_,_,_,_,_,f
i,l,l,e,g,a,l,_,_,_,_,_,e
i,l,l,i,t,e,r,a,t,e,_,_,a
i,l,l,n,e,s,s,_,_,_,_,_,f
i,l,l,u,s,i,o,n,_,_,_,_,u
i,m,a,g,e,_,_,_,_,_,_,_,a
i,m,a,g,i,n,a,r,y,_,_,_,a
i,m,a,g,i,n,a,t,i,o,n,_,a
i,m,a,g,i,n,e,_,_,_,_,_,a
i,m,i,t,a,t,e,_,_,_,_,_,i
i,m,m,e,d,i,a,t,e,l,y,_,m
i,m,m,i,g,r,a,n,t,_,_,_,m
i,m,m,i,g,r,a,t,e,_,_,_,m
i,m,m,i,g,r,a,t,i,o,n,_,m
i,m,m,o,r,a,l,_,_,_,_,_,m
i,m,m,u,n,e,_,s,y,s,t,e,s
i,m,p,a,t,i,e,n,t,_,_,_,p
i,m,p,o,r,t,_,_,_,_,_,_,p
i,m,p,o,r,t,a,n,t,_,_,_,p
i,m,p,o,s,s,i,b,l,e,_,_,p
i,m,p,r,e,s,s,_,_,_,_,_,p
i,m,p,r,e,s,s,i,o,n,_,_,p
i,m,p,r,i,n,t,_,_,_,_,_,p
i,m,p,r,o,v,e,_,_,_,_,_,j
i,n,_,_,_,_,_,_,_,_,_,_,_
i,n,_,_,_,_,_,_,_,_,_,_,_
i,n,_,f,r,o,n,t,_,o,f,_,l
i,n,_,o,r,d,e,r,_,t,o,_,r
i,n,c,h,_,_,_,_,_,_,_,_,l
i,n,c,l,u,d,e,_,_,_,_,_,c
i,n,c,l,u,d,e,d,_,_,_,_,c
i,n,c,o,m,e,_,_,_,_,_,_,g
i,n,c,o,n,v,e,n,i,e,n,c,c
i,n,c,r,e,a,s,e,_,_,_,_,m
i,n,d,e,e,d,_,_,_,_,_,_,e
i,n,d,e,e,d,_,_,_,_,_,_,_
i,n,d,e,p,e,n,d,e,n,t,_,d
i,n,d,e,x,_,_,_,_,_,_,_,d
i,n,d,i,a,_,_,_,_,_,_,_,d
i,n,d,i,v,i,d,u,a,l,_,_,d
i,n,d,o,o,r,_,_,_,_,_,_,_
i,n,d,u,s,t,r,y,_,_,_,_,d
i,n,e,v,i,t,a,b,l,e,_,_,e
i,n,f,e,c,t,_,_,_,_,_,_,f
i,n,f,e,c,t,i,o,n,_,_,_,f
i,n,f,i,n,i,t,e,_,_,_,_,f
i,n,f,l,u,e,n,c,e,_,_,_,f
i,n,f,o,r,m,_,_,_,_,_,_,f
i,n,f,o,r,m,a,t,i,o,n,_,f
i,n,g,r,e,d,i,e,n,t,_,_,g
i,n,h,a,l,e,r,_,_,_,_,_,h
i,n,h,e,r,i,t,_,_,_,_,_,r
i,n,i,t,i,a,l,_,_,_,_,_,i
i,n,j,e,c,t,_,_,_,_,_,_,y
i,n,j,e,c,t,i,o,n,_,_,_,y
i,n,j,u,r,e,d,_,_,_,_,_,r
i,n,j,u,r,y,_,_,_,_,_,_,r
i,n,k,_,_,_,_,_,_,_,_,_,n
i,n,n,o,c,e,n,t,_,_,_,_,o
i,n,s,e,c,t,_,_,_,_,_,_,s
i,n,s,i,d,e,_,_,_,_,_,_,n
i,n,s,i,s,t,_,_,_,_,_,_,s
i,n,s,p,i,r,e,_,_,_,_,_,s
i,n,s,t,a,l,l,_,_,_,_,_,s
i,n,s,t,e,a,d,_,o,f,_,_,_
i,n,s,t,i,n,c,t,_,_,_,_,s
i,n,s,t,i,t,u,t,e,_,_,_,s
i,n,s,t,r,u,c,t,i,o,n,s,s
i,n,s,u,l,i,n,_,_,_,_,_,s
i,n,s,u,l,t,_,_,_,_,_,_,s
i,n,s,u,l,t,_,_,_,_,_,_,s
i,n,s,u,r,a,n,c,e,_,_,_,g
i,n,t,e,l,l,e,c,t,u,a,l,t
i,n,t,e,l,l,i,g,e,n,t,_,t
i,n,t,e,n,d,_,_,_,_,_,_,e
i,n,t,e,n,s,i,v,e,_,_,_,t
i,n,t,e,n,t,i,o,n,_,_,_,t
i,n,t,e,r,e,s,t,e,d,_,_,t
i,n,t,e,r,e,s,t,i,n,g,_,t
i,n,t,e,r,n,a,t,i,o,n,a,t
i,n,t,e,r,n,e,t,_,_,_,_,t
i,n,t,e,r,p,r,e,t,e,r,_,t
i,n,t,e,r,s,e,c,t,i,o,n,u
i,n,t,e,r,v,i,e,w,_,_,_,t
i,n,t,o,_,_,_,_,_,_,_,_,_
i,n,t,o,l,e,r,a,b,l,e,_,s
i,n,t,r,o,d,u,c,e,_,_,_,e
i,n,t,r,u,d,e,r,_,_,_,_,t
i,n,v,a,l,i,d,_,_,_,_,_,l
i,n,v,e,n,t,_,_,_,_,_,_,v
i,n,v,e,n,t,i,o,n,_,_,_,v
i,n,v,e,s,t,_,_,_,_,_,_,v
i,n,v,e,s,t,i,g,a,t,i,o,v
i,n,v,i,s,i,b,l,e,_,_,_,v
i,n,v,i,t,a,t,i,o,n,_,_,v
i,n,v,i,t,e,_,_,_,_,_,_,v
i,r,o,n,_,_,_,_,_,_,_,_,a
i,r,o,n,_,_,_,_,_,_,_,_,e
i,r,o,n,_,_,_,_,_,_,_,_,a
i,r,o,n,i,n,g,_,b,o,a,r,b
i,r,r,i,g,a,t,e,_,_,_,_,g
i,r,r,i,t,a,t,e,_,_,_,_,r
i,s,l,a,m,_,_,_,_,_,_,_,l
i,s,l,a,n,d,_,_,_,_,_,_,l
i,t,_,_,_,_,_,_,_,_,_,_,_
i,t,_,i,s,_,n,e,c,e,s,s,y
i,t,a,l,i,a,n,_,_,_,_,_,a
i,t,a,l,y,_,_,_,_,_,_,_,a
i,t,c,h,i,n,g,_,_,_,_,_,c
i,t,e,m,_,_,_,_,_,_,_,_,t
i,t,5,s,_,c,o,l,d,_,_,_,c
i,t,5,s,_,h,o,t,_,_,_,_,c
i,v,o,r,y,_,_,_,_,_,_,_,r
j,a,c,k,e,t,_,_,_,_,_,_,a
j,a,i,l,_,_,_,_,_,_,_,_,r
j,a,m,_,_,_,_,_,_,_,_,_,r
j,a,n,u,a,r,y,_,_,_,_,_,e
j,a,p,a,n,_,_,_,_,_,_,_,p
j,a,r,_,_,_,_,_,_,_,_,_,a
j,a,w,_,_,_,_,_,_,_,_,_,n
j,e,a,l,o,u,s,_,_,_,_,_,l
j,e,a,n,s,_,_,_,_,_,_,_,n
j,e,s,u,s,_,_,_,_,_,_,_,s
j,e,w,_,_,_,_,_,_,_,_,_,d
j,e,w,e,l,e,r,_,_,_,_,_,y
j,e,w,e,l,e,r,s,_,_,_,_,y
j,e,w,e,l,r,y,_,b,o,x,_,y
j,e,w,i,s,h,_,_,_,_,_,_,d
j,o,b,_,_,_,_,_,_,_,_,_,b
j,o,g,g,i,n,g,_,_,_,_,_,o
j,o,i,n,_,_,_,_,_,_,_,_,c
j,o,k,e,_,_,_,_,_,_,_,_,i
j,o,k,e,_,_,_,_,_,_,_,_,o
j,o,u,r,n,a,l,i,s,t,_,_,r
j,o,u,r,n,e,y,_,_,_,_,_,a
j,o,y,_,_,_,_,_,_,_,_,_,e
j,o,y,s,t,i,c,k,_,_,_,_,y
j,u,d,g,e,_,_,_,_,_,_,_,e
j,u,d,g,e,_,_,_,_,_,_,_,z
j,u,d,g,m,e,n,t,_,d,a,y,a
j,u,i,c,e,_,_,_,_,_,_,_,g
j,u,l,y,_,_,_,_,_,_,_,_,l
j,u,m,p,_,_,_,_,_,_,_,_,l
j,u,m,p,e,r,_,_,_,_,_,_,c
j,u,n,e,_,_,_,_,_,_,_,_,n
j,u,n,g,l,e,_,_,_,_,_,_,l
j,u,n,k,_,_,_,_,_,_,_,_,a
j,u,n,k,_,f,o,o,d,_,_,_,m
j,u,r,y,_,_,_,_,_,_,_,_,r
j,u,s,t,_,_,_,_,_,_,_,_,s
j,u,s,t,i,c,e,_,_,_,_,_,s
j,u,s,t,i,f,y,_,_,_,_,_,s
k,a,n,g,a,r,o,o,_,_,_,_,n
k,e,e,p,_,_,_,_,_,_,_,_,n
k,e,t,c,h,u,p,_,_,_,_,_,t
k,e,t,t,l,e,_,_,_,_,_,_,r
k,e,y,_,_,_,_,_,_,_,_,_,a
k,e,y,b,o,a,r,d,_,_,_,_,c
k,i,c,k,_,_,_,_,_,_,_,_,n
k,i,c,k,_,_,_,_,_,_,_,_,r
k,i,d,_,_,_,_,_,_,_,_,_,2
k,i,d,n,a,p,_,_,_,_,_,_,c
k,i,d,n,e,y,s,_,_,_,_,_,2
k,i,l,l,_,_,_,_,_,_,_,_,t
k,i,n,d,_,_,_,_,_,_,_,_,a
k,i,n,d,_,_,_,_,_,_,_,_,p
k,i,n,d,e,r,g,a,r,t,e,n,a
k,i,n,g,_,_,_,_,_,_,_,_,y
k,i,n,g,d,o,m,_,_,_,_,_,i
k,i,o,s,k,_,_,_,_,_,_,_,i
k,i,s,s,_,_,_,_,_,_,_,_,s
k,i,s,s,_,_,_,_,_,_,_,_,s
k,i,t,_,_,_,_,_,_,_,_,_,u
k,i,t,c,h,e,n,_,_,_,_,_,c
k,i,t,c,h,e,n,_,s,i,n,k,e
k,i,t,t,e,n,_,_,_,_,_,_,t
k,n,e,e,_,_,_,_,_,_,_,_,d
k,n,i,f,e,_,_,_,_,_,_,_,c
k,n,i,g,h,t,_,_,_,_,_,_,b
k,n,o,c,k,_,_,_,_,_,_,_,a
k,n,o,w,_,_,_,_,_,_,_,_,b
k,n,o,w,l,e,d,g,e,_,_,_,n
k,o,r,a,n,_,_,_,_,_,_,_,r
l,a,b,e,l,_,_,_,_,_,_,_,i
l,a,c,e,s,_,_,_,_,_,_,_,r
l,a,c,k,_,_,_,_,_,_,_,_,l
l,a,c,k,_,_,_,_,_,_,_,_,l
l,a,d,d,e,r,_,_,_,_,_,_,c
l,a,d,i,e,s,_,r,o,o,m,_,r
l,a,d,y,_,_,_,_,_,_,_,_,2
l,a,k,e,_,_,_,_,_,_,_,_,g
l,a,m,b,_,_,_,_,_,_,_,_,r
l,a,m,e,_,_,_,_,_,_,_,_,j
l,a,m,p,_,_,_,_,_,_,_,_,m
l,a,n,d,_,_,_,_,_,_,_,_,e
l,a,n,d,_,_,_,_,_,_,_,_,r
l,a,n,d,_,_,_,_,_,_,_,_,e
l,a,n,d,i,n,g,_,_,_,_,_,e
l,a,n,e,_,_,_,_,_,_,_,_,m
l,a,n,g,u,a,g,e,_,_,_,_,i
l,a,n,g,u,a,g,e,s,_,_,_,n
l,a,n,t,e,r,n,_,_,_,_,_,r
l,a,p,t,o,p,_,_,_,_,_,_,m
l,a,r,g,e,_,_,_,_,_,_,_,a
l,a,s,e,r,_,_,_,_,_,_,_,s
l,a,s,t,_,_,_,_,_,_,_,_,r
l,a,t,e,_,_,_,_,_,_,_,_,r
l,a,t,e,l,y,_,_,_,_,_,_,c
l,a,u,g,h,_,_,_,_,_,_,_,s
l,a,u,g,h,_,_,_,_,_,_,_,4
l,a,u,n,d,r,o,m,a,t,_,_,v
l,a,u,n,d,r,y,_,_,_,_,_,r
l,a,w,_,_,_,_,_,_,_,_,_,y
l,a,w,y,e,r,_,_,_,_,_,_,o
l,a,y,_,_,_,_,_,_,_,_,_,j
l,a,z,y,_,_,_,_,_,_,_,_,r
l,e,a,d,_,_,_,_,_,_,_,_,o
l,e,a,d,_,_,_,_,_,_,_,_,_
l,e,a,d,e,r,_,_,_,_,_,_,d
l,e,a,f,_,_,_,_,_,_,_,_,j
l,e,a,k,_,_,_,_,_,_,_,_,g
l,e,a,k,_,_,_,_,_,_,_,_,g
l,e,a,n,_,_,_,_,_,_,_,_,t
l,e,a,p,_,_,_,_,_,_,_,_,l
l,e,a,r,n,_,_,_,_,_,_,_,r
l,e,a,s,t,_,_,_,_,_,_,_,n
l,e,a,s,t,_,_,_,_,_,_,_,r
l,e,a,t,h,e,r,_,_,_,_,_,e
l,e,a,v,e,_,_,_,_,_,_,_,l
l,e,c,t,u,r,e,_,_,_,_,_,n
l,e,f,t,_,_,_,_,_,_,_,_,q
l,e,f,t,_,h,a,n,d,e,d,_,r
l,e,f,t,o,v,e,r,s,_,_,_,b
l,e,g,_,_,_,_,_,_,_,_,_,e
l,e,g,e,n,d,_,_,_,_,_,_,y
l,e,g,i,t,i,m,a,t,e,_,_,g
l,e,i,s,u,r,e,_,_,_,_,_,i
l,e,m,o,n,_,_,_,_,_,_,_,m
l,e,m,o,n,a,d,e,_,_,_,_,m
l,e,n,d,_,_,_,_,_,_,_,_,e
l,e,n,g,t,h,_,_,_,_,_,_,n
l,e,n,s,e,s,_,_,_,_,_,_,n
l,e,o,p,a,r,d,_,_,_,_,_,o
l,e,s,s,_,_,_,_,_,_,_,_,n
l,e,s,s,_,_,_,_,_,_,_,_,n
l,e,s,s,o,n,_,_,_,_,_,_,c
l,e,t,_,_,_,_,_,_,_,_,_,j
l,e,t,t,e,r,_,_,_,_,_,_,r
l,e,t,t,e,r,_,c,a,r,r,i,r
l,e,t,t,u,c,e,_,_,_,_,_,c
l,e,v,e,l,_,_,_,_,_,_,_,v
l,i,a,r,_,_,_,_,_,_,_,_,n
l,i,b,r,a,r,y,_,_,_,_,_,b
l,i,c,e,n,s,e,_,_,_,_,_,r
l,i,c,k,_,_,_,_,_,_,_,_,m
l,i,d,_,_,_,_,_,_,_,_,_,p
l,i,e,_,_,_,_,_,_,_,_,_,n
l,i,e,_,_,_,_,_,_,_,_,_,n
l,i,e,_,d,o,w,n,_,_,_,_,o
l,i,f,e,_,_,_,_,_,_,_,_,d
l,i,f,e,g,u,a,r,d,_,_,_,c
l,i,f,e,j,a,c,k,e,t,_,_,a
l,i,f,t,_,_,_,_,_,_,_,_,v
l,i,g,h,t,_,_,_,_,_,_,_,g
l,i,g,h,t,_,_,_,_,_,_,_,z
l,i,g,h,t,_,b,u,l,b,_,_,m
l,i,g,h,t,_,y,e,a,r,_,_,o
l,i,g,h,t,e,r,_,_,_,_,_,c
l,i,g,h,t,n,i,n,g,_,_,_,l
l,i,k,e,_,_,_,_,_,_,_,_,m
l,i,k,e,_,_,_,_,_,_,_,_,s
l,i,m,e,_,_,_,_,_,_,_,_,m
l,i,m,i,t,_,_,_,_,_,_,_,m
l,i,m,o,s,i,n,e,_,_,_,_,m
l,i,n,e,_,_,_,_,_,_,_,_,n
l,i,n,g,u,i,s,t,_,_,_,_,n
l,i,n,g,u,i,s,t,i,c,s,_,n
l,i,n,k,_,_,_,_,_,_,_,_,n
l,i,o,n,_,_,_,_,_,_,_,_,3
l,i,p,_,_,_,_,_,_,_,_,_,b
l,i,p,s,t,i,c,k,_,_,_,_,r
l,i,q,u,i,d,_,_,_,_,_,_,q
l,i,q,u,o,r,_,_,_,_,_,_,b
l,i,s,t,_,_,_,_,_,_,_,_,s
l,i,s,t,e,n,_,_,_,_,_,_,c
l,i,t,e,r,a,t,u,r,e,_,_,t
l,i,t,t,l,e,_,_,_,_,_,_,c
l,i,v,e,_,_,_,_,_,_,_,_,v
l,i,v,e,r,_,_,_,_,_,_,_,g
l,i,v,i,n,g,_,r,o,o,m,_,l
l,i,z,a,r,d,_,_,_,_,_,_,g
l,l,a,m,a,_,_,_,_,_,_,_,a
l,o,a,d,_,_,_,_,_,_,_,_,r
l,o,a,n,_,_,_,_,_,_,_,_,0
l,o,b,b,y,_,_,_,_,_,_,_,c
l,o,b,s,t,e,r,_,_,_,_,_,n
l,o,c,a,l,_,_,_,_,_,_,_,_
l,o,c,a,l,_,_,_,_,_,_,_,c
l,o,c,k,_,_,_,_,_,_,_,_,g
l,o,c,k,_,_,_,_,_,_,_,_,r
l,o,c,k,e,r,_,_,_,_,_,_,j
l,o,g,_,_,_,_,_,_,_,_,_,o
l,o,l,l,i,p,o,p,_,_,_,_,r
l,o,n,e,l,y,_,_,_,_,_,_,l
l,o,n,g,_,_,_,_,_,_,_,_,r
l,o,o,k,_,_,_,_,_,_,_,_,a
l,o,o,k,_,_,_,_,_,_,_,_,r
l,o,o,k,_,a,f,t,e,r,_,_,i
l,o,o,k,_,f,o,r,_,_,_,_,s
l,o,o,k,_,o,u,t,_,_,_,_,n
l,o,o,s,e,_,_,_,_,_,_,_,e
l,o,o,t,_,_,_,_,_,_,_,_,q
l,o,r,d,_,_,_,_,_,_,_,_,2
l,o,r,r,y,_,_,_,_,_,_,_,m
l,o,s,e,_,_,_,_,_,_,_,_,r
l,o,s,t,_,_,_,_,_,_,_,_,r
l,o,s,t,_,a,n,d,_,f,o,u,i
l,o,t,_,_,_,_,_,_,_,_,_,c
l,o,t,i,o,n,_,_,_,_,_,_,c
l,o,u,d,_,_,_,_,_,_,_,_,e
l,o,u,d,s,p,e,a,k,e,r,_,t
l,o,u,n,g,e,_,_,_,_,_,_,l
l,o,v,e,_,_,_,_,_,_,_,_,o
l,o,v,e,_,_,_,_,_,_,_,_,t
l,o,v,e,_,_,_,_,_,_,_,_,a
l,o,v,e,l,y,_,_,_,_,_,_,n
l,o,v,e,r,_,_,_,_,_,_,_,a
l,o,v,i,n,g,_,_,_,_,_,_,r
l,o,w,_,_,_,_,_,_,_,_,_,j
l,o,w,_,t,i,d,e,_,_,_,_,r
l,o,y,a,l,_,_,_,_,_,_,_,e
l,u,c,k,y,_,_,_,_,_,_,_,o
l,u,g,g,a,g,e,_,_,_,_,_,u
l,u,n,c,h,_,_,_,_,_,_,_,m
l,u,n,g,_,_,_,_,_,_,_,_,l
l,u,x,u,r,i,o,u,s,_,_,_,j
l,u,x,u,r,y,_,_,_,_,_,_,j
l,y,r,i,c,s,_,_,_,_,_,_,t
m,a,c,a,r,o,n,i,_,_,_,_,c
m,a,c,h,i,n,e,_,_,_,_,_,q
m,a,d,_,_,_,_,_,_,_,_,_,o
m,a,d,h,o,u,s,e,_,_,_,_,s
m,a,g,a,z,i,n,e,_,_,_,_,v
m,a,g,i,c,_,_,_,_,_,_,_,g
m,a,g,n,e,t,_,_,_,_,_,_,1
m,a,g,n,i,f,y,i,n,g,_,g,p
m,a,i,d,_,_,_,_,_,_,_,_,p
m,a,i,l,_,_,_,_,_,_,_,_,r
m,a,i,l,_,_,_,_,_,_,_,_,v
m,a,i,l,_,c,a,r,r,i,e,r,r
m,a,i,l,b,o,x,_,_,_,_,_,z
m,a,i,l,m,a,n,_,_,_,_,_,r
m,a,i,n,_,_,_,_,_,_,_,_,i
m,a,i,n,_,c,o,u,r,s,e,_,a
m,a,j,o,r,i,t,y,_,_,_,_,y
m,a,k,e,_,_,_,_,_,_,_,_,c
m,a,k,e,_,u,p,_,o,n,e,s,c
m,a,k,e,u,p,_,_,_,_,_,_,q
m,a,l,e,_,_,_,_,_,_,_,_,c
m,a,l,l,_,_,_,_,_,_,_,_,n
m,a,n,_,_,_,_,_,_,_,_,_,m
m,a,n,a,g,e,_,_,_,_,_,_,r
m,a,n,a,g,e,m,e,n,t,_,_,m
m,a,n,a,g,e,r,_,_,_,_,_,r
m,a,n,g,o,_,_,_,_,_,_,_,n
m,a,n,k,i,n,d,_,_,_,_,_,m
m,a,n,n,e,r,_,_,_,_,_,_,n
m,a,n,n,e,r,s,_,_,_,_,_,u
m,a,n,t,i,s,_,_,_,_,_,_,n
m,a,n,u,f,a,c,t,u,r,e,_,b
m,a,n,y,_,_,_,_,_,_,_,_,c
m,a,p,_,_,_,_,_,_,_,_,_,p
m,a,r,b,l,e,_,_,_,_,_,_,r
m,a,r,c,h,_,_,_,_,_,_,_,r
