@relation spanish

@attribute one {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute two {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute thr {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute fou {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute fiv {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute six {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute sev {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute eig {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute nin {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute ten {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute ele {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute twe {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}

@attribute class {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}


@data
h,a,p,p,y,_,b,i,r,t,h,d,f
h,a,p,p,y,_,n,e,w,_,y,e,f
h,a,r,b,o,r,_,_,_,_,_,_,p
h,a,r,d,_,_,_,_,_,_,_,_,d
h,a,r,d,l,y,_,_,_,_,_,_,a
h,a,r,m,l,e,s,s,_,_,_,_,i
h,a,r,m,o,n,y,_,_,_,_,_,a
h,a,r,v,e,s,t,_,_,_,_,_,c
h,a,t,_,_,_,_,_,_,_,_,_,s
h,a,t,e,_,_,_,_,_,_,_,_,o
h,a,v,e,_,_,_,_,_,_,_,_,t
h,a,v,e,_,j,u,s,t,_,_,_,a
h,a,v,e,_,t,o,_,_,_,_,_,t
h,a,w,k,_,_,_,_,_,_,_,_,h
h,e,_,_,_,_,_,_,_,_,_,_,3
h,e,a,d,_,_,_,_,_,_,_,_,c
h,e,a,d,a,c,h,e,_,_,_,_,d
h,e,a,d,l,i,g,h,t,s,_,_,l
h,e,a,d,p,h,o,n,e,s,_,_,a
h,e,a,l,_,_,_,_,_,_,_,_,c
h,e,a,l,t,h,_,_,_,_,_,_,s
h,e,a,l,t,h,_,c,l,u,b,_,g
h,e,a,l,t,h,_,i,n,s,u,r,s
h,e,a,r,_,_,_,_,_,_,_,_,o
h,e,a,r,t,_,_,_,_,_,_,_,c
h,e,a,r,t,_,a,t,t,a,c,k,i
h,e,a,r,t,_,f,a,i,l,u,r,p
h,e,a,t,_,_,_,_,_,_,_,_,c
h,e,a,t,_,u,p,_,_,_,_,_,c
h,e,a,t,i,n,g,_,_,_,_,_,c
h,e,a,v,e,n,_,_,_,_,_,_,c
h,e,a,v,y,_,_,_,_,_,_,_,p
h,e,b,r,e,w,_,_,_,_,_,_,h
h,e,e,l,_,_,_,_,_,_,_,_,t
h,e,i,g,h,t,_,_,_,_,_,_,a
h,e,l,i,c,o,p,t,e,r,_,_,h
h,e,l,l,_,_,_,_,_,_,_,_,i
h,e,l,l,o,_,_,_,_,_,_,_,h
h,e,l,m,e,t,_,_,_,_,_,_,c
h,e,l,p,_,_,_,_,_,_,_,_,a
h,e,l,p,_,_,_,_,_,_,_,_,a
h,e,l,p,_,_,_,_,_,_,_,_,s
h,e,l,p,f,u,l,_,_,_,_,_,4
h,e,r,_,_,_,_,_,_,_,_,_,s
h,e,r,b,_,_,_,_,_,_,_,_,h
h,e,r,b,s,_,_,_,_,_,_,_,h
h,e,r,e,_,_,_,_,_,_,_,_,a
h,e,r,o,_,_,_,_,_,_,_,_,h
h,e,r,o,i,n,_,_,_,_,_,_,h
h,e,s,i,t,a,t,e,_,_,_,_,d
h,i,c,c,u,p,_,_,_,_,_,_,h
h,i,d,e,_,_,_,_,_,_,_,_,e
h,i,d,e,_,a,n,d,_,s,e,e,e
h,i,g,h,_,_,_,_,_,_,_,_,a
h,i,g,h,_,_,_,_,_,_,_,_,a
h,i,g,h,_,b,l,o,o,d,_,p,a
h,i,g,h,_,h,e,e,l,s,_,_,z
h,i,g,h,_,s,c,h,o,o,l,_,e
h,i,g,h,_,t,i,d,e,_,_,_,m
h,i,g,h,w,a,y,_,_,_,_,_,a
h,i,k,i,n,g,_,_,_,_,_,_,s
h,i,l,l,_,_,_,_,_,_,_,_,c
h,i,m,_,_,_,_,_,_,_,_,_,l
h,i,n,t,_,_,_,_,_,_,_,_,p
h,i,p,_,_,_,_,_,_,_,_,_,c
h,i,p,p,o,p,o,t,a,m,u,s,h
h,i,r,e,_,_,_,_,_,_,_,_,c
h,i,s,_,_,_,_,_,_,_,_,_,s
h,i,s,t,o,r,i,c,a,l,_,_,h
h,i,s,t,o,r,y,_,_,_,_,_,h
h,i,t,_,_,_,_,_,_,_,_,_,g
h,o,b,b,y,_,_,_,_,_,_,_,p
h,o,c,k,e,y,_,_,_,_,_,_,h
h,o,g,_,_,_,_,_,_,_,_,_,c
h,o,l,d,_,_,_,_,_,_,_,_,s
h,o,l,d,_,o,n,_,_,_,_,_,e
h,o,l,e,_,_,_,_,_,_,_,_,h
h,o,l,i,d,a,y,_,_,_,_,_,d
h,o,l,y,_,_,_,_,_,_,_,_,s
h,o,m,e,_,_,_,_,_,_,_,_,c
h,o,m,e,l,e,s,s,_,_,_,_,s
h,o,m,e,p,a,g,e,_,_,_,_,p
h,o,m,e,w,o,r,k,_,_,_,_,d
h,o,m,o,s,e,x,u,a,l,_,_,h
h,o,n,e,s,t,_,_,_,_,_,_,h
h,o,n,e,y,_,_,_,_,_,_,_,m
h,o,n,e,y,m,o,o,n,_,_,_,l
h,o,n,o,r,_,_,_,_,_,_,_,h
h,o,o,d,_,_,_,_,_,_,_,_,c
h,o,o,f,_,_,_,_,_,_,_,_,c
h,o,o,k,_,_,_,_,_,_,_,_,a
h,o,p,e,_,_,_,_,_,_,_,_,e
h,o,p,e,f,u,l,_,_,_,_,_,o
h,o,r,i,z,o,n,t,a,l,_,_,h
h,o,r,n,_,_,_,_,_,_,_,_,c
h,o,r,n,y,_,_,_,_,_,_,_,c
h,o,r,r,i,b,l,e,_,_,_,_,h
h,o,r,s,e,_,_,_,_,_,_,_,c
h,o,s,p,i,t,a,l,_,_,_,_,h
h,o,s,t,_,_,_,_,_,_,_,_,a
h,o,s,t,a,g,e,_,_,_,_,_,r
h,o,s,t,e,l,_,_,_,_,_,_,a
h,o,s,t,i,l,e,_,_,_,_,_,a
h,o,t,_,_,_,_,_,_,_,_,_,c
h,o,t,_,_,_,_,_,_,_,_,_,h
h,o,t,_,d,o,g,_,_,_,_,_,p
h,o,t,e,l,_,_,_,_,_,_,_,h
h,o,u,r,_,_,_,_,_,_,_,_,h
h,o,u,s,e,_,_,_,_,_,_,_,c
h,o,u,s,e,w,i,f,e,_,_,_,a
h,o,w,_,_,_,_,_,_,_,_,_,c
h,o,w,_,f,a,r,_,_,_,_,_,h
h,o,w,_,m,a,n,y,_,_,_,_,c
h,o,w,_,m,u,c,h,_,_,_,_,c
h,u,b,c,a,p,_,_,_,_,_,_,t
h,u,g,_,_,_,_,_,_,_,_,_,a
h,u,m,a,n,_,b,e,i,n,g,_,h
h,u,m,a,n,i,t,y,_,_,_,_,h
h,u,m,i,d,_,_,_,_,_,_,_,h
h,u,m,i,d,i,t,y,_,_,_,_,h
h,u,m,m,i,n,g,b,i,r,d,_,c
h,u,m,o,r,_,_,_,_,_,_,_,h
h,u,n,d,r,e,d,_,_,_,_,_,c
h,u,n,d,r,e,d,t,h,_,_,_,c
h,u,n,g,r,y,_,_,_,_,_,_,t
h,u,n,t,_,_,_,_,_,_,_,_,c
h,u,n,t,e,r,_,_,_,_,_,_,c
h,u,r,r,i,c,a,n,e,_,_,_,h
h,u,r,r,y,_,u,p,_,_,_,_,d
h,u,r,t,_,_,_,_,_,_,_,_,h
h,u,r,t,_,o,n,e,s,e,l,f,l
h,u,s,b,a,n,d,_,_,_,_,_,m
h,u,t,_,_,_,_,_,_,_,_,_,c
h,y,m,n,_,_,_,_,_,_,_,_,h
i,_,_,_,_,_,_,_,_,_,_,_,y
i,c,e,_,_,_,_,_,_,_,_,_,h
i,c,e,_,c,r,e,a,m,_,_,_,h
i,c,e,_,c,r,e,a,m,_,s,h,l
i,d,_,_,_,_,_,_,_,_,_,_,c
i,d,e,a,_,_,_,_,_,_,_,_,i
i,d,e,a,l,_,_,_,_,_,_,_,i
i,d,o,l,_,_,_,_,_,_,_,_,5
i,f,_,_,_,_,_,_,_,_,_,_,s
i,g,n,o,r,a,n,t,_,_,_,_,i
i,g,n,o,r,e,_,_,_,_,_,_,i
i,g,u,a,n,a,_,_,_,_,_,_,i
i,l,l,_,_,_,_,_,_,_,_,_,e
i,l,l,e,g,a,l,_,_,_,_,_,i
i,l,l,i,t,e,r,a,t,e,_,_,a
i,l,l,n,e,s,s,_,_,_,_,_,e
i,l,l,u,s,i,o,n,_,_,_,_,i
i,m,a,g,e,_,_,_,_,_,_,_,i
i,m,a,g,i,n,a,r,y,_,_,_,i
i,m,a,g,i,n,a,t,i,o,n,_,i
i,m,a,g,i,n,e,_,_,_,_,_,i
i,m,i,t,a,t,e,_,_,_,_,_,i
i,m,m,e,d,i,a,t,e,l,y,_,i
i,m,m,i,g,r,a,n,t,_,_,_,i
i,m,m,i,g,r,a,t,e,_,_,_,i
i,m,m,i,g,r,a,t,i,o,n,_,i
i,m,m,o,r,a,l,_,_,_,_,_,i
i,m,m,u,n,e,_,s,y,s,t,e,s
i,m,p,a,t,i,e,n,t,_,_,_,i
i,m,p,o,r,t,_,_,_,_,_,_,i
i,m,p,o,r,t,a,n,t,_,_,_,i
i,m,p,o,s,s,i,b,l,e,_,_,i
i,m,p,r,e,s,s,_,_,_,_,_,i
i,m,p,r,e,s,s,i,o,n,_,_,i
i,m,p,r,i,n,t,_,_,_,_,_,i
i,m,p,r,o,v,e,_,_,_,_,_,m
i,n,_,_,_,_,_,_,_,_,_,_,e
i,n,_,_,_,_,_,_,_,_,_,_,e
i,n,_,f,r,o,n,t,_,o,f,_,d
i,n,_,o,r,d,e,r,_,t,o,_,p
i,n,c,h,_,_,_,_,_,_,_,_,p
i,n,c,l,u,d,e,_,_,_,_,_,i
i,n,c,l,u,d,e,d,_,_,_,_,i
i,n,c,o,m,e,_,_,_,_,_,_,i
i,n,c,o,n,v,e,n,i,e,n,c,i
i,n,c,r,e,a,s,e,_,_,_,_,a
i,n,d,e,e,d,_,_,_,_,_,_,c
i,n,d,e,e,d,_,_,_,_,_,_,d
i,n,d,e,p,e,n,d,e,n,t,_,i
i,n,d,e,x,_,_,_,_,_,_,_,5
i,n,d,i,a,_,_,_,_,_,_,_,i
i,n,d,i,v,i,d,u,a,l,_,_,i
i,n,d,o,o,r,_,_,_,_,_,_,d
i,n,d,u,s,t,r,y,_,_,_,_,i
i,n,e,v,i,t,a,b,l,e,_,_,i
i,n,f,e,c,t,_,_,_,_,_,_,i
i,n,f,e,c,t,i,o,n,_,_,_,i
i,n,f,i,n,i,t,e,_,_,_,_,i
i,n,f,l,u,e,n,c,e,_,_,_,i
i,n,f,o,r,m,_,_,_,_,_,_,i
i,n,f,o,r,m,a,t,i,o,n,_,i
i,n,g,r,e,d,i,e,n,t,_,_,i
i,n,h,a,l,e,r,_,_,_,_,_,i
i,n,h,e,r,i,t,_,_,_,_,_,h
i,n,i,t,i,a,l,_,_,_,_,_,i
i,n,j,e,c,t,_,_,_,_,_,_,i
i,n,j,e,c,t,i,o,n,_,_,_,i
i,n,j,u,r,e,d,_,_,_,_,_,h
i,n,j,u,r,y,_,_,_,_,_,_,h
i,n,k,_,_,_,_,_,_,_,_,_,t
i,n,n,o,c,e,n,t,_,_,_,_,i
i,n,s,e,c,t,_,_,_,_,_,_,i
i,n,s,i,d,e,_,_,_,_,_,_,d
i,n,s,i,s,t,_,_,_,_,_,_,i
i,n,s,p,i,r,e,_,_,_,_,_,i
i,n,s,t,a,l,l,_,_,_,_,_,i
i,n,s,t,e,a,d,_,o,f,_,_,e
i,n,s,t,i,n,c,t,_,_,_,_,i
i,n,s,t,i,t,u,t,e,_,_,_,i
i,n,s,t,r,u,c,t,i,o,n,s,i
i,n,s,u,l,i,n,_,_,_,_,_,i
i,n,s,u,l,t,_,_,_,_,_,_,i
i,n,s,u,l,t,_,_,_,_,_,_,i
i,n,s,u,r,a,n,c,e,_,_,_,s
i,n,t,e,l,l,e,c,t,u,a,l,i
i,n,t,e,l,l,i,g,e,n,t,_,i
i,n,t,e,n,d,_,_,_,_,_,_,p
i,n,t,e,n,s,i,v,e,_,_,_,i
i,n,t,e,n,t,i,o,n,_,_,_,i
i,n,t,e,r,e,s,t,e,d,_,_,i
i,n,t,e,r,e,s,t,i,n,g,_,i
i,n,t,e,r,n,a,t,i,o,n,a,i
i,n,t,e,r,n,e,t,_,_,_,_,i
i,n,t,e,r,p,r,e,t,e,r,_,i
i,n,t,e,r,s,e,c,t,i,o,n,c
i,n,t,e,r,v,i,e,w,_,_,_,e
i,n,t,o,_,_,_,_,_,_,_,_,e
i,n,t,o,l,e,r,a,b,l,e,_,i
i,n,t,r,o,d,u,c,e,_,_,_,p
i,n,t,r,u,d,e,r,_,_,_,_,i
i,n,v,a,l,i,d,_,_,_,_,_,n
i,n,v,e,n,t,_,_,_,_,_,_,i
i,n,v,e,n,t,i,o,n,_,_,_,i
i,n,v,e,s,t,_,_,_,_,_,_,i
i,n,v,e,s,t,i,g,a,t,i,o,i
i,n,v,i,s,i,b,l,e,_,_,_,i
i,n,v,i,t,a,t,i,o,n,_,_,i
i,n,v,i,t,e,_,_,_,_,_,_,i
i,r,o,n,_,_,_,_,_,_,_,_,p
i,r,o,n,_,_,_,_,_,_,_,_,h
i,r,o,n,_,_,_,_,_,_,_,_,p
i,r,o,n,i,n,g,_,b,o,a,r,t
i,r,r,i,g,a,t,e,_,_,_,_,r
i,r,r,i,t,a,t,e,_,_,_,_,i
i,s,l,a,m,_,_,_,_,_,_,_,i
i,s,l,a,n,d,_,_,_,_,_,_,i
i,t,_,_,_,_,_,_,_,_,_,_,3
i,t,_,i,s,_,n,e,c,e,s,s,h
i,t,a,l,i,a,n,_,_,_,_,_,i
i,t,a,l,y,_,_,_,_,_,_,_,i
i,t,c,h,i,n,g,_,_,_,_,_,p
i,t,e,m,_,_,_,_,_,_,_,_,a
i,t,6,s,_,c,o,l,d,_,_,_,h
i,t,6,s,_,h,o,t,_,_,_,_,h
i,v,o,r,y,_,_,_,_,_,_,_,m
j,a,c,k,e,t,_,_,_,_,_,_,c
j,a,i,l,_,_,_,_,_,_,_,_,c
j,a,m,_,_,_,_,_,_,_,_,_,m
j,a,n,u,a,r,y,_,_,_,_,_,e
j,a,p,a,n,_,_,_,_,_,_,_,j
j,a,r,_,_,_,_,_,_,_,_,_,f
j,a,w,_,_,_,_,_,_,_,_,_,m
j,e,a,l,o,u,s,_,_,_,_,_,c
j,e,a,n,s,_,_,_,_,_,_,_,p
j,e,s,u,s,_,_,_,_,_,_,_,j
j,e,w,_,_,_,_,_,_,_,_,_,j
j,e,w,e,l,e,r,_,_,_,_,_,j
j,e,w,e,l,e,r,s,_,_,_,_,j
j,e,w,e,l,r,y,_,b,o,x,_,j
j,e,w,i,s,h,_,_,_,_,_,_,j
j,o,b,_,_,_,_,_,_,_,_,_,j
j,o,g,g,i,n,g,_,_,_,_,_,f
j,o,i,n,_,_,_,_,_,_,_,_,h
j,o,k,e,_,_,_,_,_,_,_,_,c
j,o,k,e,_,_,_,_,_,_,_,_,b
j,o,u,r,n,a,l,i,s,t,_,_,p
j,o,u,r,n,e,y,_,_,_,_,_,v
j,o,y,_,_,_,_,_,_,_,_,_,a
j,o,y,s,t,i,c,k,_,_,_,_,j
j,u,d,g,e,_,_,_,_,_,_,_,j
j,u,d,g,e,_,_,_,_,_,_,_,j
j,u,d,g,m,e,n,t,_,d,a,y,d
j,u,i,c,e,_,_,_,_,_,_,_,j
j,u,l,y,_,_,_,_,_,_,_,_,j
j,u,m,p,_,_,_,_,_,_,_,_,s
j,u,m,p,e,r,_,_,_,_,_,_,p
j,u,n,e,_,_,_,_,_,_,_,_,j
j,u,n,g,l,e,_,_,_,_,_,_,s
j,u,n,k,_,_,_,_,_,_,_,_,t
j,u,n,k,_,f,o,o,d,_,_,_,c
j,u,r,y,_,_,_,_,_,_,_,_,j
j,u,s,t,_,_,_,_,_,_,_,_,j
j,u,s,t,i,c,e,_,_,_,_,_,j
j,u,s,t,i,f,y,_,_,_,_,_,j
k,a,n,g,a,r,o,o,_,_,_,_,c
k,e,e,p,_,_,_,_,_,_,_,_,m
k,e,t,c,h,u,p,_,_,_,_,_,k
k,e,t,t,l,e,_,_,_,_,_,_,h
k,e,y,_,_,_,_,_,_,_,_,_,l
k,e,y,b,o,a,r,d,_,_,_,_,t
k,i,c,k,_,_,_,_,_,_,_,_,p
k,i,c,k,_,_,_,_,_,_,_,_,d
k,i,d,_,_,_,_,_,_,_,_,_,n
k,i,d,n,a,p,_,_,_,_,_,_,s
k,i,d,n,e,y,s,_,_,_,_,_,r
k,i,l,l,_,_,_,_,_,_,_,_,m
k,i,n,d,_,_,_,_,_,_,_,_,a
k,i,n,d,_,_,_,_,_,_,_,_,t
k,i,n,d,e,r,g,a,r,t,e,n,g
k,i,n,g,_,_,_,_,_,_,_,_,r
k,i,n,g,d,o,m,_,_,_,_,_,r
k,i,o,s,k,_,_,_,_,_,_,_,q
k,i,s,s,_,_,_,_,_,_,_,_,b
k,i,s,s,_,_,_,_,_,_,_,_,b
k,i,t,_,_,_,_,_,_,_,_,_,e
k,i,t,c,h,e,n,_,_,_,_,_,c
k,i,t,c,h,e,n,_,s,i,n,k,f
k,i,t,t,e,n,_,_,_,_,_,_,g
k,n,e,e,_,_,_,_,_,_,_,_,r
k,n,i,f,e,_,_,_,_,_,_,_,c
k,n,i,g,h,t,_,_,_,_,_,_,c
k,n,o,c,k,_,_,_,_,_,_,_,l
k,n,o,w,_,_,_,_,_,_,_,_,s
k,n,o,w,l,e,d,g,e,_,_,_,c
k,o,r,a,n,_,_,_,_,_,_,_,c
l,a,b,e,l,_,_,_,_,_,_,_,e
l,a,c,e,s,_,_,_,_,_,_,_,c
l,a,c,k,_,_,_,_,_,_,_,_,f
l,a,c,k,_,_,_,_,_,_,_,_,f
l,a,d,d,e,r,_,_,_,_,_,_,e
l,a,d,i,e,s,_,r,o,o,m,_,s
l,a,d,y,_,_,_,_,_,_,_,_,s
l,a,k,e,_,_,_,_,_,_,_,_,l
l,a,m,b,_,_,_,_,_,_,_,_,c
l,a,m,e,_,_,_,_,_,_,_,_,c
l,a,m,p,_,_,_,_,_,_,_,_,l
l,a,n,d,_,_,_,_,_,_,_,_,t
l,a,n,d,_,_,_,_,_,_,_,_,t
l,a,n,d,_,_,_,_,_,_,_,_,a
l,a,n,d,i,n,g,_,_,_,_,_,a
l,a,n,e,_,_,_,_,_,_,_,_,c
l,a,n,g,u,a,g,e,_,_,_,_,i
l,a,n,g,u,a,g,e,s,_,_,_,l
l,a,n,t,e,r,n,_,_,_,_,_,f
l,a,p,t,o,p,_,_,_,_,_,_,c
l,a,r,g,e,_,_,_,_,_,_,_,g
l,a,s,e,r,_,_,_,_,_,_,_,l
l,a,s,t,_,_,_,_,_,_,_,_,d
l,a,t,e,_,_,_,_,_,_,_,_,t
l,a,t,e,l,y,_,_,_,_,_,_,r
l,a,u,g,h,_,_,_,_,_,_,_,r
l,a,u,g,h,_,_,_,_,_,_,_,r
l,a,u,n,d,r,o,m,a,t,_,_,l
l,a,u,n,d,r,y,_,_,_,_,_,s
l,a,w,_,_,_,_,_,_,_,_,_,l
l,a,w,y,e,r,_,_,_,_,_,_,a
l,a,y,_,_,_,_,_,_,_,_,_,d
l,a,z,y,_,_,_,_,_,_,_,_,p
l,e,a,d,_,_,_,_,_,_,_,_,p
l,e,a,d,_,_,_,_,_,_,_,_,i
l,e,a,d,e,r,_,_,_,_,_,_,l
l,e,a,f,_,_,_,_,_,_,_,_,h
l,e,a,k,_,_,_,_,_,_,_,_,f
l,e,a,k,_,_,_,_,_,_,_,_,f
l,e,a,n,_,_,_,_,_,_,_,_,e
l,e,a,p,_,_,_,_,_,_,_,_,s
l,e,a,r,n,_,_,_,_,_,_,_,a
l,e,a,s,t,_,_,_,_,_,_,_,m
l,e,a,s,t,_,_,_,_,_,_,_,p
l,e,a,t,h,e,r,_,_,_,_,_,c
l,e,a,v,e,_,_,_,_,_,_,_,s
l,e,c,t,u,r,e,_,_,_,_,_,c
l,e,f,t,_,_,_,_,_,_,_,_,i
l,e,f,t,_,h,a,n,d,e,d,_,z
l,e,f,t,o,v,e,r,s,_,_,_,s
l,e,g,_,_,_,_,_,_,_,_,_,p
l,e,g,e,n,d,_,_,_,_,_,_,l
l,e,g,i,t,i,m,a,t,e,_,_,l
l,e,i,s,u,r,e,_,_,_,_,_,o
l,e,m,o,n,_,_,_,_,_,_,_,l
l,e,m,o,n,a,d,e,_,_,_,_,l
l,e,n,d,_,_,_,_,_,_,_,_,p
l,e,n,g,t,h,_,_,_,_,_,_,l
l,e,n,s,e,s,_,_,_,_,_,_,l
l,e,o,p,a,r,d,_,_,_,_,_,l
l,e,s,s,_,_,_,_,_,_,_,_,m
l,e,s,s,_,_,_,_,_,_,_,_,m
l,e,s,s,o,n,_,_,_,_,_,_,l
l,e,t,_,_,_,_,_,_,_,_,_,d
l,e,t,t,e,r,_,_,_,_,_,_,c
l,e,t,t,e,r,_,c,a,r,r,i,c
l,e,t,t,u,c,e,_,_,_,_,_,l
l,e,v,e,l,_,_,_,_,_,_,_,n
l,i,a,r,_,_,_,_,_,_,_,_,m
l,i,b,r,a,r,y,_,_,_,_,_,b
l,i,c,e,n,s,e,_,_,_,_,_,p
l,i,c,k,_,_,_,_,_,_,_,_,l
l,i,d,_,_,_,_,_,_,_,_,_,t
l,i,e,_,_,_,_,_,_,_,_,_,m
l,i,e,_,_,_,_,_,_,_,_,_,m
l,i,e,_,d,o,w,n,_,_,_,_,a
l,i,f,e,_,_,_,_,_,_,_,_,v
l,i,f,e,g,u,a,r,d,_,_,_,s
l,i,f,e,j,a,c,k,e,t,_,_,c
l,i,f,t,_,_,_,_,_,_,_,_,l
l,i,g,h,t,_,_,_,_,_,_,_,l
l,i,g,h,t,_,_,_,_,_,_,_,l
l,i,g,h,t,_,b,u,l,b,_,_,b
l,i,g,h,t,_,y,e,a,r,_,_,a
l,i,g,h,t,e,r,_,_,_,_,_,e
l,i,g,h,t,n,i,n,g,_,_,_,r
l,i,k,e,_,_,_,_,_,_,_,_,c
l,i,k,e,_,_,_,_,_,_,_,_,g
l,i,m,e,_,_,_,_,_,_,_,_,l
l,i,m,i,t,_,_,_,_,_,_,_,l
l,i,m,o,s,i,n,e,_,_,_,_,l
l,i,n,e,_,_,_,_,_,_,_,_,l
l,i,n,g,u,i,s,t,_,_,_,_,l
l,i,n,g,u,i,s,t,i,c,s,_,l
l,i,n,k,_,_,_,_,_,_,_,_,c
l,i,o,n,_,_,_,_,_,_,_,_,l
l,i,p,_,_,_,_,_,_,_,_,_,l
l,i,p,s,t,i,c,k,_,_,_,_,b
l,i,q,u,i,d,_,_,_,_,_,_,l
l,i,q,u,o,r,_,_,_,_,_,_,b
l,i,s,t,_,_,_,_,_,_,_,_,l
l,i,s,t,e,n,_,_,_,_,_,_,e
l,i,t,e,r,a,t,u,r,e,_,_,l
l,i,t,t,l,e,_,_,_,_,_,_,p
l,i,v,e,_,_,_,_,_,_,_,_,v
l,i,v,e,r,_,_,_,_,_,_,_,h
l,i,v,i,n,g,_,r,o,o,m,_,s
l,i,z,a,r,d,_,_,_,_,_,_,l
l,l,a,m,a,_,_,_,_,_,_,_,l
l,o,a,d,_,_,_,_,_,_,_,_,c
l,o,a,n,_,_,_,_,_,_,_,_,p
l,o,b,b,y,_,_,_,_,_,_,_,r
l,o,b,s,t,e,r,_,_,_,_,_,l
l,o,c,a,l,_,_,_,_,_,_,_,d
l,o,c,a,l,_,_,_,_,_,_,_,l
l,o,c,k,_,_,_,_,_,_,_,_,s
l,o,c,k,_,_,_,_,_,_,_,_,c
l,o,c,k,e,r,_,_,_,_,_,_,c
l,o,g,_,_,_,_,_,_,_,_,_,t
l,o,l,l,i,p,o,p,_,_,_,_,p
l,o,n,e,l,y,_,_,_,_,_,_,s
l,o,n,g,_,_,_,_,_,_,_,_,l
l,o,o,k,_,_,_,_,_,_,_,_,a
l,o,o,k,_,_,_,_,_,_,_,_,m
l,o,o,k,_,a,f,t,e,r,_,_,c
l,o,o,k,_,f,o,r,_,_,_,_,b
l,o,o,k,_,o,u,t,_,_,_,_,t
l,o,o,s,e,_,_,_,_,_,_,_,s
l,o,o,t,_,_,_,_,_,_,_,_,s
l,o,r,d,_,_,_,_,_,_,_,_,s
l,o,r,r,y,_,_,_,_,_,_,_,c
l,o,s,e,_,_,_,_,_,_,_,_,p
l,o,s,t,_,_,_,_,_,_,_,_,p
l,o,s,t,_,a,n,d,_,f,o,u,o
l,o,t,_,_,_,_,_,_,_,_,_,m
l,o,t,i,o,n,_,_,_,_,_,_,l
l,o,u,d,_,_,_,_,_,_,_,_,f
l,o,u,d,s,p,e,a,k,e,r,_,a
l,o,u,n,g,e,_,_,_,_,_,_,s
l,o,v,e,_,_,_,_,_,_,_,_,a
l,o,v,e,_,_,_,_,_,_,_,_,e
l,o,v,e,_,_,_,_,_,_,_,_,a
l,o,v,e,l,y,_,_,_,_,_,_,l
l,o,v,e,r,_,_,_,_,_,_,_,a
l,o,v,i,n,g,_,_,_,_,_,_,c
l,o,w,_,_,_,_,_,_,_,_,_,b
l,o,w,_,t,i,d,e,_,_,_,_,m
l,o,y,a,l,_,_,_,_,_,_,_,f
l,u,c,k,y,_,_,_,_,_,_,_,a
l,u,g,g,a,g,e,_,_,_,_,_,e
l,u,n,c,h,_,_,_,_,_,_,_,a
l,u,n,g,_,_,_,_,_,_,_,_,p
l,u,x,u,r,i,o,u,s,_,_,_,l
l,u,x,u,r,y,_,_,_,_,_,_,l
l,y,r,i,c,s,_,_,_,_,_,_,l
m,a,c,a,r,o,n,i,_,_,_,_,m
m,a,c,h,i,n,e,_,_,_,_,_,m
m,a,d,_,_,_,_,_,_,_,_,_,e
m,a,d,h,o,u,s,e,_,_,_,_,c
m,a,g,a,z,i,n,e,_,_,_,_,r
m,a,g,i,c,_,_,_,_,_,_,_,m
m,a,g,n,e,t,_,_,_,_,_,_,i
m,a,g,n,i,f,y,i,n,g,_,g,l
m,a,i,d,_,_,_,_,_,_,_,_,e
m,a,i,l,_,_,_,_,_,_,_,_,c
m,a,i,l,_,_,_,_,_,_,_,_,e
